relative_file_path,is_test,class,binary_class,source,hue_mean,hue_std,saturation_mean,saturation_std,value_mean,value_std
/Testing/Earwax plug/e32.jpg,True,Earwax plug,1,Chile,65.10330827067669,44.18646981111557,78.7095739348371,75.06428924507706,127.05634085213032,71.71829827116221
/Testing/Earwax plug/e33.jpg,True,Earwax plug,1,Chile,66.90034461152882,48.02602638577918,86.03033834586466,76.77134339910998,111.3124686716792,58.775343447864536
/Testing/Earwax plug/e34.jpg,True,Earwax plug,1,Chile,78.90077067669174,48.32561144166278,40.19911027568922,34.454668074015686,115.20750626566416,67.82550282438227
/Testing/Earwax plug/e35.jpg,True,Earwax plug,1,Chile,74.4407769423559,75.70636216381068,77.27179197994988,40.26506242298219,142.76215538847117,61.39384992315503
/Testing/Earwax plug/e36.jpg,True,Earwax plug,1,Chile,48.70699874686717,45.11455339977501,88.10664160401002,80.6823196105797,113.66744987468671,76.64302611306222
/Testing/Earwax plug/e37.jpg,True,Earwax plug,1,Chile,71.52830827067669,66.98569508866416,98.45441102756892,72.15146011921598,123.68783834586466,66.09989557822739
/Testing/Earwax plug/e38.jpg,True,Earwax plug,1,Chile,73.07847744360902,68.00398779724935,84.52803258145363,54.537594847667805,124.95082080200501,60.59679703358745
/Testing/Earwax plug/e39.jpg,True,Earwax plug,1,Chile,46.990971177944864,44.14797613624534,87.47473684210526,82.38215636645711,130.50429824561402,77.94761660183097
/Testing/Earwax plug/e4.jpg,True,Earwax plug,1,Chile,72.01969298245614,44.34995479854019,64.97026315789473,50.300743706973236,129.1274185463659,64.27307533591025
/Testing/Earwax plug/e40.jpg,True,Earwax plug,1,Chile,105.86297619047619,70.38922581219752,79.50559523809524,54.67087999172183,120.12887218045113,66.34806325149411
/Testing/Earwax plug/e5.jpg,True,Earwax plug,1,Chile,44.275401002506264,48.30422901002282,106.61133458646617,86.39179448004329,119.87791353383459,52.250420735868055
/Testing/Earwax plug/e6.jpg,True,Earwax plug,1,Chile,61.33861528822055,44.443769436126765,38.09065162907268,33.198251461133204,120.94818922305764,64.47584394356441
/Testing/Earwax plug/e7.jpg,True,Earwax plug,1,Chile,70.55835839598997,57.58793724907485,59.05947368421052,51.76483221124482,129.5950501253133,67.30151314971006
/Testing/Earwax plug/e8.jpg,True,Earwax plug,1,Chile,45.51360275689223,50.90046225794786,61.06945488721804,63.795837670562925,130.12535714285715,63.50769608699771
/Testing/Earwax plug/e9.jpg,True,Earwax plug,1,Chile,86.00122180451127,74.91121849497532,90.41455513784462,50.25789273220972,124.11914786967418,59.18260876072465
/Testing/Myringosclerosis/mi1.jpg,True,Myringosclerosis,1,Chile,102.25836466165414,80.94019618972041,59.87615914786967,24.5371876848885,141.4790977443609,64.55851459105514
/Testing/Myringosclerosis/mi10.jpg,True,Myringosclerosis,1,Chile,108.75657268170426,77.96787589585942,61.128189223057646,31.458786976763864,123.11497493734336,59.557164164524934
/Testing/Myringosclerosis/mi11.jpg,True,Myringosclerosis,1,Chile,104.24275062656642,78.3657369167753,81.24261278195489,33.181802958238045,135.47251253132833,65.02457128659506
/Testing/Myringosclerosis/mi12.jpg,True,Myringosclerosis,1,Chile,128.77641604010026,69.73851490633204,67.11381578947369,27.097112038059688,136.35887844611528,57.77397914425372
/Testing/Myringosclerosis/mi13.jpg,True,Myringosclerosis,1,Chile,82.76642857142858,80.74626735960031,82.07828320802005,35.22837521958006,123.11198621553885,60.598596695744895
/Testing/Myringosclerosis/mi14.jpg,True,Myringosclerosis,1,Chile,70.4999686716792,70.75070020110321,68.00000626566415,38.60344539339154,114.24312030075188,60.66594272575904
/Testing/Myringosclerosis/mi15.jpg,True,Myringosclerosis,1,Chile,88.95525689223058,75.28029434121136,39.96627819548872,28.439948221117607,127.87640350877193,63.88940367425742
/Testing/Myringosclerosis/mi16.jpg,True,Myringosclerosis,1,Chile,51.065845864661654,65.5710606242554,54.76868421052632,34.933956153065274,127.31994987468671,62.96083070851479
/Testing/Myringosclerosis/mi17.jpg,True,Myringosclerosis,1,Chile,44.20812656641604,60.40393964955422,45.87899122807018,30.770077085449994,122.07832706766918,54.9208477972182
/Testing/Myringosclerosis/mi18.jpg,True,Myringosclerosis,1,Chile,94.94292606516291,80.28671690721258,80.07595864661654,34.12118699522633,121.38657894736842,60.174111976880674
/Testing/Myringosclerosis/mi19.jpg,True,Myringosclerosis,1,Chile,72.17800751879699,74.68043324938422,45.984110275689225,30.266919055640127,143.9706015037594,71.74553491220686
/Testing/Myringosclerosis/mi2.jpg,True,Myringosclerosis,1,Chile,103.48554511278195,77.5594291766909,57.80423558897243,28.04212454463961,133.73958020050125,56.453548628106404
/Testing/Myringosclerosis/mi20.jpg,True,Myringosclerosis,1,Chile,104.59036967418547,79.51197938614938,68.10038847117795,25.327028661125475,138.70828320802005,59.35057109905898
/Testing/Myringosclerosis/mi21.jpg,True,Myringosclerosis,1,Chile,131.2472493734336,62.921365289165486,80.3734962406015,28.71378375887161,122.45444235588973,56.89794532886426
/Testing/Myringosclerosis/mi22.jpg,True,Myringosclerosis,1,Chile,97.82045112781955,75.61438938788868,69.38802005012532,32.396472344849144,118.21972431077694,53.71844966125892
/Testing/Myringosclerosis/mi23.jpg,True,Myringosclerosis,1,Chile,90.34478070175439,80.55751431420434,78.82561403508772,33.689051947393665,122.28550751879699,59.92730356251442
/Testing/Myringosclerosis/mi24.jpg,True,Myringosclerosis,1,Chile,95.0885588972431,79.32468280860081,67.19327067669172,35.13505757083203,128.41447368421052,69.36826422247628
/Testing/Myringosclerosis/mi25.jpg,True,Myringosclerosis,1,Chile,74.02949248120301,71.85117364388056,49.33229949874687,32.32581600364139,132.49952380952382,58.998582560381436
/Testing/Myringosclerosis/mi26.jpg,True,Myringosclerosis,1,Chile,75.17823308270677,76.31886708782916,58.32396616541353,32.389311830617984,123.50609649122806,59.00402146717595
/Testing/Myringosclerosis/mi27.jpg,True,Myringosclerosis,1,Chile,38.769310776942355,54.70692503828029,57.30987468671679,35.71584044062644,121.69048872180451,59.37619186308729
/Testing/Myringosclerosis/mi28.jpg,True,Myringosclerosis,1,Chile,32.4093984962406,49.555340188946374,51.8430701754386,31.731939344041397,123.69110275689223,55.49185987437943
/Testing/Myringosclerosis/mi29.jpg,True,Myringosclerosis,1,Chile,124.0227067669173,72.40223698542029,69.74308897243108,24.67765862211766,136.02001253132832,60.29851794335625
/Testing/Myringosclerosis/mi3.jpg,True,Myringosclerosis,1,Chile,43.98742481203008,49.93983822676316,68.2329761904762,56.48151516583106,113.56431077694235,60.52873755199057
/Testing/Myringosclerosis/mi30.jpg,True,Myringosclerosis,1,Chile,96.56807644110276,81.15457405105205,72.52771929824561,29.331558035730254,141.1748558897243,62.9927769309145
/Testing/Myringosclerosis/mi31.jpg,True,Myringosclerosis,1,Chile,35.30860902255639,51.40030059077547,45.06560776942356,25.819093741563215,108.503164160401,65.69938041168514
/Testing/Myringosclerosis/mi32.jpg,True,Myringosclerosis,1,Chile,79.56679197994987,79.30030048257005,68.81910401002506,23.128157489765314,115.45377819548872,56.079370390048844
/Testing/Myringosclerosis/mi33.jpg,True,Myringosclerosis,1,Chile,43.036296992481205,60.89261371944861,59.01736215538847,32.594100794094786,131.06300751879698,59.425941905921505
/Testing/Myringosclerosis/mi34.jpg,True,Myringosclerosis,1,Chile,81.80115288220551,73.87119842038808,42.08625313283208,26.07107461008071,132.6838909774436,64.57826889272502
/Testing/Myringosclerosis/mi35.jpg,True,Myringosclerosis,1,Chile,102.65190476190476,77.83110744326825,57.01552631578947,26.846854910447906,136.72671679197995,57.45509571008591
/Testing/Myringosclerosis/mi36.jpg,True,Myringosclerosis,1,Chile,43.881823308270675,49.911605201278384,69.00902255639097,56.9302156585967,113.87064536340853,60.78030626389917
/Testing/Myringosclerosis/mi37.jpg,True,Myringosclerosis,1,Chile,58.948978696741854,63.20430301318894,34.93642230576441,23.86884063198066,117.436171679198,56.050819213163756
/Testing/Myringosclerosis/mi38.jpg,True,Myringosclerosis,1,Chile,60.185,63.84377577199332,43.589505012531326,30.19577281043903,110.3917731829574,57.8497383035841
/Testing/Myringosclerosis/mi39.jpg,True,Myringosclerosis,1,Chile,66.63061403508772,73.52928956329654,41.39909147869674,28.1108902081986,110.32085213032582,56.66543370714405
/Testing/Myringosclerosis/mi4.jpg,True,Myringosclerosis,1,Chile,40.830382205513786,51.6302156532421,49.246046365914786,38.281497834777056,124.1265350877193,53.492359069744836
/Testing/Myringosclerosis/mi40.jpg,True,Myringosclerosis,1,Chile,46.75396616541354,59.74284963609,41.89393483709273,27.001319763637667,122.02592731829574,56.48708852365671
/Testing/Myringosclerosis/mi5.jpg,True,Myringosclerosis,1,Chile,108.9986090225564,78.40982671440791,63.90828320802005,30.109573645649665,122.68342105263157,58.36999083777264
/Testing/Myringosclerosis/mi6.jpg,True,Myringosclerosis,1,Chile,43.64991854636592,56.051580082033496,45.38144736842105,28.787449714467925,120.67667293233083,56.743892738479666
/Testing/Myringosclerosis/mi7.jpg,True,Myringosclerosis,1,Chile,91.42674812030076,81.55723821550154,55.69587719298246,21.207998811271736,132.213828320802,65.1254666126038
/Testing/Myringosclerosis/mi8.jpg,True,Myringosclerosis,1,Chile,97.73462406015038,79.31209632350917,61.506936090225565,28.888535714886995,132.0989097744361,55.09536552260593
/Testing/Myringosclerosis/mi9.jpg,True,Myringosclerosis,1,Chile,81.0324373433584,70.89824678857329,33.567005012531325,21.874382404227802,128.05098997493735,60.656884920369976
/Testing/Normal/n1.jpg,True,Normal,0,Chile,115.55858395989975,77.39058021662267,61.63062656641604,24.102906559582102,151.772186716792,67.96730407455581
/Testing/Normal/n10.jpg,True,Normal,0,Chile,77.20095864661654,81.15180874749971,56.406359649122805,18.567991050058794,128.0794486215539,55.678579829466806
/Testing/Normal/n11.jpg,True,Normal,0,Chile,92.02209273182957,79.64134745024501,60.77320802005013,25.13312064523137,117.76922305764411,58.25097878122131
/Testing/Normal/n12.jpg,True,Normal,0,Chile,40.28644110275689,61.84169604757794,64.82465538847117,28.43360400958652,136.82080200501252,57.245599525386645
/Testing/Normal/n13.jpg,True,Normal,0,Chile,72.26136591478696,76.16006769243467,58.61622180451128,40.076457176382895,131.57606516290727,59.38548185114352
/Testing/Normal/n14.jpg,True,Normal,0,Chile,114.4930701754386,78.93872033748004,67.48057644110276,21.37386145628411,141.569335839599,59.218208624050746
/Testing/Normal/n15.jpg,True,Normal,0,Chile,144.7488095238095,59.30559180325364,79.01367794486215,25.6292885819052,133.21070175438595,60.474266701560765
/Testing/Normal/n16.jpg,True,Normal,0,Chile,145.27669799498747,58.468766684170284,67.51028822055137,22.855377158993377,144.64396616541353,61.25556524711217
/Testing/Normal/n17.jpg,True,Normal,0,Chile,104.74803258145363,80.94644952290898,59.107399749373435,17.465341271929457,129.7252882205514,59.504399467557214
/Testing/Normal/n18.jpg,True,Normal,0,Chile,90.84980576441103,81.80168959372622,63.21583959899749,21.895753636323924,136.68950501253133,54.263003616962045
/Testing/Normal/n19.jpg,True,Normal,0,Chile,123.501328320802,71.50177257904056,71.11110275689224,19.86932749174977,138.41250626566415,61.57957920790701
/Testing/Normal/n2.jpg,True,Normal,0,Chile,125.68984335839599,72.66275327762662,79.16181704260651,25.113390335475717,146.34549498746867,59.62331307076483
/Testing/Normal/n20.jpg,True,Normal,0,Chile,68.88159147869675,66.15531765935413,50.91607769423559,39.3076046282141,125.40474937343359,60.121222467422314
/Testing/Normal/n21.jpg,True,Normal,0,Chile,114.44929197994988,76.27580263618631,73.74410401002507,22.887457295489185,134.83348997493735,60.699453842001894
/Testing/Normal/n22.jpg,True,Normal,0,Chile,115.77195488721804,77.21080597517623,64.53440476190477,18.5525267117461,125.20604636591479,55.71911864647273
/Testing/Normal/n23.jpg,True,Normal,0,Chile,114.4930701754386,78.93872033748004,67.48057644110276,21.37386145628411,141.569335839599,59.218208624050746
/Testing/Normal/n24.jpg,True,Normal,0,Chile,115.66533834586467,77.05293500936354,68.01095238095238,22.44902675732549,141.8425438596491,60.11656675610567
/Testing/Normal/n25.jpg,True,Normal,0,Chile,138.562343358396,62.418898442132274,71.15694235588973,24.27359262493892,160.1628195488722,59.8154344342781
/Testing/Normal/n26.jpg,True,Normal,0,Chile,54.747312030075186,71.45572092071164,60.573045112781955,25.951390172400597,133.1329887218045,56.35429213974124
/Testing/Normal/n27.jpg,True,Normal,0,Chile,138.562343358396,62.418898442132274,71.15694235588973,24.27359262493892,160.1628195488722,59.8154344342781
/Testing/Normal/n28.jpg,True,Normal,0,Chile,117.30028822055138,75.2932742366829,64.86647869674185,30.522059554197803,152.6226127819549,61.059906621957275
/Testing/Normal/n29.jpg,True,Normal,0,Chile,69.40262531328321,73.68806548119488,40.67813909774436,22.063949168904923,130.0637781954887,58.47690822666928
/Testing/Normal/n3.jpg,True,Normal,0,Chile,61.41029448621554,71.98106187540074,40.99134085213033,21.96569152604017,116.01624686716792,56.688693541019965
/Testing/Normal/n30.jpg,True,Normal,0,Chile,150.27360275689222,53.27154603039754,78.80480576441103,24.411092854442987,121.29350877192982,62.13845880875318
/Testing/Normal/n31.jpg,True,Normal,0,Chile,49.68764411027569,68.15015268501705,59.90365288220551,26.301877425005433,124.51437343358396,59.59384634949917
/Testing/Normal/n32.jpg,True,Normal,0,Chile,117.68100877192983,74.87923070325778,67.64092105263158,25.208373283748696,136.2637343358396,64.96841129931138
/Testing/Normal/n33.jpg,True,Normal,0,Chile,146.98394736842104,56.82660799659111,69.30819548872181,26.144722350195302,144.09837719298247,62.677148465149465
/Testing/Normal/n34.jpg,True,Normal,0,Chile,102.5254573934837,78.07677983828549,74.10137218045112,32.59091745214854,141.2062343358396,59.71355164957735
/Testing/Normal/n35.jpg,True,Normal,0,Chile,77.99899122807018,81.5532773581452,74.69159147869674,26.493812290755212,152.9405701754386,64.29814177536646
/Testing/Normal/n36.jpg,True,Normal,0,Chile,120.03716165413533,76.052329324638,65.37185463659148,18.151258642161952,136.9079260651629,62.35604795547993
/Testing/Normal/n37.jpg,True,Normal,0,Chile,129.26739974937342,70.56321181774317,66.71322681704261,17.442331705566207,132.97599624060152,59.49561729828716
/Testing/Normal/n38.jpg,True,Normal,0,Chile,129.09360275689224,69.25054710877565,66.99170426065163,24.576226747726064,141.76504385964913,57.41556361070505
/Testing/Normal/n39.jpg,True,Normal,0,Chile,100.16031328320803,82.18610880253641,68.47496867167919,17.887248156593564,135.16305764411027,59.54511361196517
/Testing/Normal/n4.jpg,True,Normal,0,Chile,96.45709273182958,80.45503274689958,55.52686090225564,26.333119845504335,156.206835839599,68.20711111868036
/Testing/Normal/n40.jpg,True,Normal,0,Chile,137.80791979949873,65.61692941610862,75.01553258145364,25.936233798514273,126.43259398496241,62.331822896913536
/Testing/Normal/n5.jpg,True,Normal,0,Chile,112.61767543859649,78.11523450495642,77.11692355889724,19.972814714712644,138.01232456140352,58.03057620057162
/Testing/Normal/n6.jpg,True,Normal,0,Chile,61.97607769423559,74.9035888540196,54.71978696741855,23.312444952834266,123.85531954887217,56.902506991369904
/Testing/Normal/n7.jpg,True,Normal,0,Chile,139.01102756892232,64.3334158870488,65.52778195488722,24.344844860272826,166.30919172932332,63.64142094086021
/Testing/Normal/n8.jpg,True,Normal,0,Chile,104.74803258145363,80.94644952290898,59.107399749373435,17.465341271929457,129.7252882205514,59.504399467557214
/Testing/Normal/n9.jpg,True,Normal,0,Chile,56.057055137844614,71.89602718273883,51.49490601503759,23.580344159764106,127.12859649122807,50.00969634587481
/Training-validation/Chronic otitis media/o1.jpg,False,Chronic otitis media,1,Chile,129.85896616541353,69.02507582876513,94.01733082706767,37.85412212425249,123.4061090225564,64.87026454453797
/Training-validation/Chronic otitis media/o10.jpg,False,Chronic otitis media,1,Chile,142.21075187969925,61.48566193630393,100.63640977443609,19.264825073310888,133.71671679197996,59.05531741541215
/Training-validation/Chronic otitis media/o100.jpg,False,Chronic otitis media,1,Chile,162.18127819548872,32.33645967683196,103.55518170426065,32.19580426270436,149.21187969924813,62.104525494869705
/Training-validation/Chronic otitis media/o101.jpg,False,Chronic otitis media,1,Chile,153.17132205513784,50.72529588368863,99.85776315789474,32.44818407296668,150.01487468671678,62.22947290103531
/Training-validation/Chronic otitis media/o102.jpg,False,Chronic otitis media,1,Chile,153.0703947368421,50.9282017161875,100.23685463659147,32.19763301176537,150.08524436090227,62.29288646849558
/Training-validation/Chronic otitis media/o103.jpg,False,Chronic otitis media,1,Chile,162.9252380952381,30.906041612463593,103.41314536340852,32.17479964135481,149.3802694235589,62.67065713787294
/Training-validation/Chronic otitis media/o104.jpg,False,Chronic otitis media,1,Chile,153.28771303258145,50.90575814619554,101.18775062656641,32.09384745069434,148.8969298245614,62.69644018704657
